"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation","page_url"
"https://freemanhealth.com"," Dr. Steve Hughes ","1020 McIntosh CircleSuite 102","Joplin","Missouri","64804","US","<MISSING>","417-347-8210","General Surgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/dr-steve-hughes"
"https://freemanhealth.com"," Facial Aesthetic & Laser Centre ","620 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-623-5111","General Surgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/node/376"
"https://freemanhealth.com"," Freeman Buchele Surgical Services ","1020 McIntosh CircleSuite 201","Joplin","Missouri","64804","US","<MISSING>","417-347-8585","General Surgery","<MISSING>","<MISSING>","Monday: 8:00 am – 5:00 pmTuesday: 8:00 am – 5:00 pmWednesday: 8:00 am – 5:00 pmThursday: 8:00 am – 5:00 pmFriday: 8:00 am – 12:00 pm","https://freemanhealth.com/location/freeman-buchele-surgical-services"
"https://freemanhealth.com"," Freeman General & Vascular Surgical Group ","3302 McIntosh CircleSuite 1","Joplin","Missouri","64804","US","<MISSING>","417-347-7272","General Surgery","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-general-vascular-surgical-group"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","General Surgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","General Surgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman Neosho Physician Group ","336 South Jefferson","Neosho","Missouri","64850","US","<MISSING>","417-455-4200","General Surgery","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-neosho-physician-group"
"https://freemanhealth.com"," Freeman Surgical Associates ","1020 McIntosh CircleSuite 102","Joplin","Missouri","64804","US","<MISSING>","417-347-4177","General Surgery","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: Closed","https://freemanhealth.com/location/freeman-surgical-associates"
"https://freemanhealth.com"," Hand and Microsurgery Associates ","2727 East 32nd StreetSuite A","Joplin","Missouri","64804","US","<MISSING>","417-621-9000","General Surgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/hand-and-microsurgery-associates"
"https://freemanhealth.com"," Freeman Center for Geriatric Medicine ","931 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-4374","Geriatric Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-center-for-geriatric-medicine"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Geriatric Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Carthage Neighborhood Care ","1500 South Case Street","Carthage","Missouri","64836","US","<MISSING>","417-359-5948","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/carthage-neighborhood-care"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute ","1102 West 32nd StreetSuite 300","Joplin","Missouri","64804","US","<MISSING>","417-347-5000","Heart and Vascular Care","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-heart-vascular-institute"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute - McIntosh Circle ","3333 McIntosh CircleSuite 4","Joplin","Missouri","64804","US","<MISSING>","417-347-6400","Heart and Vascular Care","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 2:00 pm","https://freemanhealth.com/location/freeman-heart-vascular-institute-mcintosh-circle"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute - Miami ","30 B Street SW","Miami","Oklahoma","74354","US","<MISSING>","918-542-2273","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-heart-vascular-institute-miami"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute - Pittsburg ","1201 East Centennial Drive","Pittsburg","Kansas","66762","US","<MISSING>","620-231-0958","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-heart-vascular-institute-pittsburg"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute - Girard ","307 North Hospital Drive","Girard","Kansas","66743","US","<MISSING>","417-347-5000","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-heart-vascular-institute-girard"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute - Grove ","1101 East 13th StreetSuite A, B & C","Grove","Oklahoma","74344","US","<MISSING>","918-786-8888","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-heart-vascular-institute-grove"
"https://freemanhealth.com"," Freeman Heart & Vascular Institute - Parsons ","1902 South US Highway 59Building E, Suite 202","Parsons","Kansas","67357","US","<MISSING>","620-421-5203","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-heart-vascular-institute-parsons"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Physician Group ","336 South Jefferson","Neosho","Missouri","64850","US","<MISSING>","417-455-4200","Heart and Vascular Care","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-neosho-physician-group"
"https://freemanhealth.com"," Freeman Physician Group of Pittsburg ","1201 Centennial Drive","Pittsburg","Kansas","66762","US","<MISSING>","620-231-0958","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-physician-group-of-pittsburg"
"https://freemanhealth.com"," Joplin Neighborhood Care ","3333 McIntosh Circle Drive","Joplin","Missouri","64804","US","<MISSING>","<MISSING>","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/joplin-neighborhood-care"
"https://freemanhealth.com"," Lamar Neighborhood Care ","307 West 11th Street","Lamar","Missouri","64759","US","<MISSING>","417-682-3300","Heart and Vascular Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/lamar-neighborhood-care"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Home Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Hospitalists","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Infectious Diseases ","3333 McIntosh CircleSuite 6","Joplin","Missouri","64804","US","<MISSING>","417-347-8322","Infectious Diseases","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-infectious-diseases"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Infectious Diseases","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Joplin Neighborhood Care ","3333 McIntosh Circle Drive","Joplin","Missouri","64804","US","<MISSING>","<MISSING>","Infectious Diseases","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/joplin-neighborhood-care"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Infusion Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Intensive Care Unit","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," C.H. Bentlage Building ","3202 McIntosh Circle","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ch-bentlage-building"
"https://freemanhealth.com"," Four States Foot Clinic ","2024 South Maiden LaneSuite 201","Joplin","Missouri","64804","US","<MISSING>","417-782-7500","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/four-states-foot-clinic"
"https://freemanhealth.com"," Freeman Academic Internal Medicine ","3202 McIntosh CircleSuite LL03","Joplin","Missouri","64804","US","<MISSING>","417-347-1095","Internal Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-academic-internal-medicine"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Medical Plaza ","702 East 34th StreetSuite 101","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/node/556"
"https://freemanhealth.com"," Freeman Midwest Internal Medicine ","608 Willard Street","Frontenac","Kansas","66763","US","<MISSING>","620-231-8849","Internal Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-midwest-internal-medicine"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman Primary Care ","1636 S. Madison St.","Webb","City,","Missouri","CA","<MISSING>","417-347-4967","Internal Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-primary-care"
"https://freemanhealth.com"," Freeman Southwest Internal Medicine ","3202 McIntosh CircleSuite 201","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Internal Medicine","<MISSING>","<MISSING>","Monday: 8:30 am – 4:30 pmTuesday: 8:30 am – 4:30 pmWednesday: 8:30 am – 4:30 pmThursday: 8:30 am – 4:30 pmFriday: 8:30 am – 12:00 pm","https://freemanhealth.com/location/freeman-southwest-internal-medicine"
"https://freemanhealth.com"," Labette Health Physicians Group ","510 Peter Pan Road","Independence",",","Kansas","CA","<MISSING>","620-577-7280","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/labette-health-physicians-group"
"https://freemanhealth.com"," Medical One Specialty Clinic ","29 North West 1st Lane","Lamar","Missouri","64759","US","<MISSING>","417-681-5284","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/medical-one-specialty-clinic"
"https://freemanhealth.com"," Melvin D. Karges, MD ","702 East 34th StreetSuite 100","Joplin","Missouri","64804","US","<MISSING>","417-782-1700","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/melvin-d-karges-md"
"https://freemanhealth.com"," O'Keefe & Kessler: Kessler William MD ","3020 St Johns BoulevardSuite C1","Joplin","Missouri","64804","US","<MISSING>","417-782-6767","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/okeefe-kessler-kessler-william-md"
"https://freemanhealth.com"," Phelan Dermatology & Aesthetics ","431 East 32nd StreetSuite B","Joplin","Missouri","64804","US","<MISSING>","417-622-0293","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/phelan-dermatology-aesthetics"
"https://freemanhealth.com"," Ramesh Shah, MD ","1703 West 30th StreetSuite B","Joplin","Missouri","64804","US","<MISSING>","417-781-2616","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ramesh-shah-md"
"https://freemanhealth.com"," Randy Bowles, MD ","1002 McIntosh CircleSuite 1","Joplin","Missouri","64804","US","<MISSING>","417-781-0224","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/randy-bowles-md"
"https://freemanhealth.com"," Samuel Carter, MD ","2024 South Maiden LaneSuite 203","Joplin","Missouri","64804","US","<MISSING>","417-659-4661","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/samuel-carter-md"
"https://freemanhealth.com"," Shoal Creek Foot & Ankle Center ","1801 West 32nd StreetBuilding C, Suite 102","Joplin","Missouri","64804","US","<MISSING>","417-659-4661","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/shoal-creek-foot-ankle-center"
"https://freemanhealth.com"," Tracy Godfrey, MD ","3126 South JacksonSuite 101","Joplin","Missouri","64804","US","<MISSING>","417-781-0408","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/tracy-godfrey-md"
"https://freemanhealth.com"," Valarie Ikerd, DPM ","1617 West 26th StreetSuite A","Joplin","Missouri","64804","US","<MISSING>","417-659-9395","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/valarie-ikerd-dpm"
"https://freemanhealth.com"," Walter Dandridge, MD ","3020 St. Johns BoulevardSuite F","Joplin","Missouri","64804","US","<MISSING>","417-781-4404","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/walter-dandridge-md"
"https://freemanhealth.com"," Webb City Neighborhood Care ","1636 South Madison Street","Webb","City,","Missouri","CA","<MISSING>","417-347-2300","Internal Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/webb-city-neighborhood-care"
"https://freemanhealth.com"," C.H. Bentlage Building ","3202 McIntosh Circle","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Laboratory Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ch-bentlage-building"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Laboratory Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Laboratory Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman Seneca Family Medicine ","1606 Olive Street","Seneca","Missouri","64865","US","<MISSING>","417-776-5900","Laboratory Services","<MISSING>","<MISSING>","Monday: 8:00 am - 4:00 pmTuesday: 8:00 am - 4:00 pmWednesday: 8:00 am - 4:00 pmThursday: 8:00 am - 4:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-seneca-family-medicine"
"https://freemanhealth.com"," Lamar Neighborhood Care ","307 West 11th Street","Lamar","Missouri","64759","US","<MISSING>","417-682-3300","Laboratory Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/lamar-neighborhood-care"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Maternity Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neonatal Intensive Care Unit ","1102 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Maternity Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neonatal-intensive-care-unit"
"https://freemanhealth.com"," Freeman Perinatology Center ","1532 West 32nd StreetSuite 302","Joplin","Missouri","64804","US","<MISSING>","417-347-8590","Maternity Services","<MISSING>","<MISSING>","Monday: 8:00 am - 4:30 pmTuesday: 8:00 am - 4:30 pmWednesday: 8:00 am - 4:30 pmThursday: 8:00 am - 4:30 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-perinatology-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Men's Health","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Men's Health","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman Kidney Center ","932 East 34th StreetSuite 2","Joplin","Missouri","64804","US","<MISSING>","417-347-8570","Nephrology (Kidney Care)","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-kidney-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Nephrology (Kidney Care)","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Joplin Nephrology Consultants ","522 West 32nd StreetSuite 1","Joplin","Missouri","64804","US","<MISSING>","417-782-5000","Nephrology (Kidney Care)","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/joplin-nephrology-consultants"
"https://freemanhealth.com"," Webb City Neighborhood Care ","1636 South Madison Street","Webb","City,","Missouri","CA","<MISSING>","417-347-2300","Nephrology (Kidney Care)","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/webb-city-neighborhood-care"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Neurology and Neurosurgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neurology ","1905 West 32nd StreetThousand Oaks Building, Suite 403","Joplin","Missouri","64804","US","<MISSING>","417-347-7300","Neurology and Neurosurgery","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-neurology"
"https://freemanhealth.com"," Freeman NeuroSpine ","1905 West 32nd StreetThousand Oaks Medical Building, Suite 403","Joplin","Missouri","64804","US","<MISSING>","417-347-7200","Neurology and Neurosurgery","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-neurospine"
"https://freemanhealth.com"," Thousand Oaks Building ","1905 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-782-5500","Neurology and Neurosurgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/thousand-oaks-building"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Occupational Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Occupational Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman OccuMed ","3201 McClelland Boulevard","Joplin","Missouri","64804","US","<MISSING>","417-347-6625","Occupational Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-occumed"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Occupational Therapy","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Physician Group ","336 South Jefferson","Neosho","Missouri","64850","US","<MISSING>","417-455-4200","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-neosho-physician-group"
"https://freemanhealth.com"," Freeman Orthopaedics & Sports Medicine ","3105 McClelland Boulevard","Joplin","Missouri","64804","US","<MISSING>","417-347-5400","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","Monday: 8:30 am - 5:00 pmTuesday: 8:30 am - 5:00 pmWednesday: 8:30 am - 5:00 pmThursday: 8:30 am - 5:00 pmFriday: 8:30 am - 12:00 pm","https://freemanhealth.com/location/freeman-orthopaedics-sports-medicine"
"https://freemanhealth.com"," Freeman Orthopaedics & Sports Medicine - Fort Scott ","401 Woodland Hills Blvd","Fort","Scott,","Kansas","CA","<MISSING>","620-223-8064","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/node/621"
"https://freemanhealth.com"," Freeman Orthopaedics & Sports Medicine - Pittsburg ","100 N. Pine","Pittsburg","Kansas","66762","US","<MISSING>","620-231-3750","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 4:45 pmTuesday: 8:00 am - 4:45 pmWednesday: 8:00 am - 4:45 pmThursday: 8:00 am - 4:45 pmFriday: 8:00 am - 2:45 pm","https://freemanhealth.com/location/freeman-orthopaedics-sports-medicine-pittsburg"
"https://freemanhealth.com"," Freeman Physical Rehabilitation Unit ","932 East 34th Street3rd Floor","Joplin","Missouri","64804","US","<MISSING>","417-347-1234","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-physical-rehabilitation-unit"
"https://freemanhealth.com"," Freeman Rehabilitation & Sports Center ","2206 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-3737","Orthopaedics and Sports Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-rehabilitation-sports-center"
"https://freemanhealth.com"," Freeman Institute for Pain Management  ","1002 McIntosh CircleSuite 6","Joplin","Missouri","64804","US","<MISSING>","417-347-8055","Pain Management","<MISSING>","<MISSING>","Monday: 7:30 am - 4:30 pmTuesday: 7:30 am - 4:30 pmWednesday: 7:30 am - 4:30 pmThursday: 7:30 am - 4:30 pmFriday: 7:30 am - 12:00 pm","https://freemanhealth.com/location/freeman-institute-for-pain-management"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Pain Management","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Pain Management Center ","3103 McClelland Boulevard","Joplin","Missouri","64804","US","<MISSING>","417-347-8355","Pain Management","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-pain-management-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Palliative Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Palliative Care ","1102 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-4094","Palliative Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-palliative-care"
"https://freemanhealth.com"," Freeman Children's Clinic ","1030 McIntosh CircleSuite 1","Joplin","Missouri","64804","US","<MISSING>","417-347-8750","Pediatrics","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:30 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 4:00 pm","https://freemanhealth.com/location/freeman-childrens-clinic"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Pediatrics","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Pediatrics","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman Pediatric Care ","3333 McIntosh CircleSuite 1","Joplin","Missouri","64804","US","<MISSING>","417-347-5437","Pediatrics","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 4:30 pm","https://freemanhealth.com/location/freeman-pediatric-care"
